periodo;ultimo_cierre;id;tipo_oc;n;beta;cambio_SL;trigger;SL_LP;Status;Monto Compra (lotes);Valor_actual
2022-02-08 12:00:00;3067,79;1186;S;3082,304482758621;4,379565405492175;3113,127527586207;3144,2588028620694;1830,3891812144168;Abierta;0,1;0
2022-02-09 20:00:00;3261,71;1195;I;3197,138163265306;4,357039800828865;;3197,138163265306;1890,0262230166466;Abierta;0,1;0
2022-02-10 02:00:00;3186,45;1199;S;3197,138163265306;4,356841993969135;3229,109544897959;3261,400640346939;1954,3480421561983;Abierta;0,1;0
2022-02-10 10:00:00;3246,72;1203;I;3197,138163265306;4,356546259952441;;3197,138163265306;1890,174285279574;Abierta;0,1;0
2022-02-10 13:00:00;3126,61;1207;S;3197,138163265306;4,3564404749303645;3229,109544897959;3261,400640346939;1954,4684978678297;Abierta;0,1;0
2022-02-10 15:00:00;3210,47;1211;I;3197,138163265306;4,35636604845924;;3197,138163265306;1890,2283487275342;Abierta;0,1;0
2022-02-10 16:00:00;3228,1;1215;I;3197,138163265306;4,356333619313735;;3197,138163265306;1890,2380774711855;Abierta;0,1;0
2022-02-10 17:00:00;3211,1;1219;I;3197,138163265306;4,356299129027676;;3197,138163265306;1890,2484245570035;Abierta;0,1;0
2022-02-10 18:00:00;3183,85;1220;I;3082,304482758621;4,377357684565451;;3082,304482758621;1769,0971773889855;Abierta;0,1;0
2022-02-11 19:00:00;2991,78;1229;I;2990,0610344827587;4,393034049983874;;2990,0610344827587;1672,1508194875967;Abierta;0,1;0
2022-02-11 20:00:00;2916,84;1235;I;2897,8175862068965;4,409898730773066;;2897,8175862068965;1574,8479669749768;Abierta;0,1;0
2022-02-11 22:00:00;2893,19;1240;S;2897,8175862068965;4,409738594230171;2926,7957620689654;2956,063719689655;1633,142141420604;Abierta;0,1;0
2022-02-12 02:00:00;2958,11;1245;I;2897,8175862068965;4,409443460944888;;2897,8175862068965;1574,9845479234302;Abierta;0,1;0
2022-02-12 06:00:00;2907,61;1250;I;2897,8175862068965;4,4091389144114475;;2897,8175862068965;1575,0759118834626;Abierta;0,1;0
2022-02-12 10:00:00;2907,37;1255;I;2897,8175862068965;4,408834694569128;;2897,8175862068965;1575,167177836158;Abierta;0,1;0
2022-02-12 11:00:00;2931,69;1260;I;2897,8175862068965;4,408760191111171;;2897,8175862068965;1575,1895288735452;Abierta;0,1;0
2022-02-12 13:00:00;2893,61;1265;S;2897,8175862068965;4,408600740591528;2926,7957620689654;2956,063719689655;1633,4834975121964;Abierta;0,1;0
2022-02-12 18:00:00;2973,41;1270;I;2897,8175862068965;4,408223907751542;;2897,8175862068965;1575,3504138814342;Abierta;0,1;0
2022-02-12 21:00:00;2876,91;1275;S;2897,8175862068965;4,408004126534805;2926,7957620689654;2956,063719689655;1633,6624817292136;Abierta;0,1;0
2022-02-14 14:00:00;2938,12;1280;I;2897,8175862068965;4,404843718692845;;2897,8175862068965;1576,364470599043;Abierta;0,1;0
2022-02-14 19:00:00;2877,85;1285;S;2897,8175862068965;4,404491807653108;2926,7957620689654;2956,063719689655;1634,7161773937225;Abierta;0,1;0
2022-02-15 01:00:00;3020,11;1288;S;3082,304482758621;4,370467804202585;3113,127527586207;3144,2588028620694;1833,118461601294;Abierta;0,1;0
2022-02-15 14:00:00;3119,21;1293;I;3082,304482758621;4,369872928760207;;3082,304482758621;1771,3426041305586;Abierta;0,1;0
2022-02-16 13:00:00;3075,17;1298;S;3082,304482758621;4,369021434067169;3113,127527586207;3144,2588028620694;1833,5523726419187;Abierta;0,1;0
2022-02-16 19:00:00;3171,12;1303;I;3082,304482758621;4,36877497560992;;3082,304482758621;1771,671990075645;Abierta;0,1;0
2022-02-17 04:00:00;3066,26;1309;I;2990,0610344827587;4,385281070781045;;2990,0610344827587;1674,4767132484453;Abierta;0,1;0
2022-02-17 13:00:00;2994,78;1314;I;2990,0610344827587;4,3848868868832165;;2990,0610344827587;1674,594968417794;Abierta;0,1;0
2022-02-17 14:00:00;2974,14;1319;I;2897,8175862068965;4,401665865120708;;2897,8175862068965;1577,317826670684;Abierta;0,1;0
2022-02-17 18:00:00;2923,24;1326;I;2897,8175862068965;4,401429455299145;;2897,8175862068965;1577,388749617153;Abierta;0,1;0
2022-02-17 19:00:00;2911,67;1331;I;2897,8175862068965;4,401362548250061;;2897,8175862068965;1577,4088217318783;Abierta;0,1;0
2022-02-17 20:00:00;2901,37;1336;I;2897,8175862068965;4,401294026171184;;2897,8175862068965;1577,4293783555413;Abierta;0,1;0
2022-02-17 21:00:00;2894,43;1342;I;2805,5741379310343;4,418052549603776;;2805,5741379310343;1480,1583730499015;Abierta;0,1;0
2022-02-18 14:00:00;2851,78;1347;I;2805,5741379310343;4,416876991573514;;2805,5741379310343;1480,5110404589802;Abierta;0,1;0
2022-02-19 12:00:00;2710,34;1355;I;2705,800612244898;4,433078077648926;;2705,800612244898;1375,8771889502202;Abierta;0,1;0
2022-02-19 13:00:00;2741,8;1361;I;2705,800612244898;4,432980484087186;;2705,800612244898;1375,906467018742;Abierta;0,1;0
2022-02-20 01:00:00;2739,67;1367;I;2705,800612244898;4,431831121427464;;2705,800612244898;1376,2512758166586;Abierta;0,1;0
2022-02-20 03:00:00;2712,6;1373;I;2705,800612244898;4,431628049202726;;2705,800612244898;1376,31219748408;Abierta;0,1;0
2022-02-20 17:00:00;2644,45;1391;S;3251,7312244897957;4,331501917927585;3284,2485367346935;3317,0910221020404;2017,6404467237649;Abierta;0,1;0
2022-02-20 21:00:00;2596,99;1396;I;2596,6144897959184;4,449240056725991;;2596,6144897959184;1261,8424727781212;Abierta;0,1;0
2022-02-21 12:00:00;2609,42;1398;S;2694,882;4,430013909235259;2721,83082;2749,0491282000003;1420,0449554294225;Abierta;0,1;0
2022-02-21 12:00:00;2609,42;1399;S;2962,388;4,381933371202248;2992,01188;3021,9319988;1707,351987439326;Abierta;0,1;0
2022-02-21 12:00:00;2609,42;1400;S;2784,0506666666665;4,413987063224256;2811,8911733333334;2840,0100850666668;1515,8139660993902;Abierta;0,1;0
2022-02-21 12:00:00;2609,42;1401;I;2596,6144897959184;4,447676147696366;;2596,6144897959184;1262,3116454870085;Abierta;0,1;0
2022-02-21 12:00:00;2609,42;1403;S;2873,2193333333335;4,397960217213251;2901,9515266666667;2930,9710419333333;1611,582976769358;Abierta;0,1;0
2022-02-21 13:00:00;2607,92;1404;I;2596,6144897959184;4,4475546747540955;;2596,6144897959184;1262,3480873696897;Abierta;0,1;0
2022-02-21 15:00:00;2724,46;1406;I;2694,882;4,4297067684908615;;2694,882;1365,9699694527417;Abierta;0,1;0
2022-02-21 17:00:00;2695,86;1408;I;2694,882;4,4295130045432725;;2694,882;1366,0280986370185;Abierta;0,1;0
2022-02-21 18:00:00;2641,11;1411;I;2596,6144897959184;4,447044696701194;;2596,6144897959184;1262,5010807855601;Abierta;0,1;0
2022-02-21 21:00:00;2583,26;1413;S;2596,6144897959184;4,446698885363406;2622,5806346938775;2648,8064410408165;1314,7967754317947;Abierta;0,1;0
2022-02-22 14:00:00;2646,15;1415;I;2596,6144897959184;4,4445532732813335;;2596,6144897959184;1263,2485078115183;Abierta;0,1;0
2022-02-22 16:00:00;2602,97;1417;I;2596,6144897959184;4,444324593444074;;2596,6144897959184;1263,3171117626964;Abierta;0,1;0
2022-02-22 17:00:00;2594,43;1419;S;2596,6144897959184;4,44420631944564;2622,5806346938775;2648,8064410408165;1315,5445452071247;Abierta;0,1;0
2022-02-22 23:00:00;2639,05;1420;S;2694,882;4,426018458264805;2721,83082;2749,0491282000003;1421,243590720559;Abierta;0,1;0
2022-02-23 12:00:00;2744,14;1422;I;2694,882;4,424771796536393;;2694,882;1367,4504610390823;Abierta;0,1;0
2022-02-23 15:00:00;2688,98;1425;I;2596,6144897959184;4,441964077314766;;2596,6144897959184;1264,0252666014887;Abierta;0,1;0
2022-02-24 04:00:00;2402,68;1434;I;2378,242244897959;4,479122603870943;;2378,242244897959;1034,5054637366766;Abierta;0,1;0
2022-02-24 05:00:00;2333,04;1436;I;2323,6491836734695;4,488597291056487;;2323,6491836734695;977,0699963565232;Abierta;0,1;0
2022-02-24 07:00:00;2372,02;1444;S;2378,242244897959;4,478575148584687;2402,0246673469387;2426,044914020408;1082,4723694450024;Abierta;0,1;0
2022-02-24 14:00:00;2438,12;1448;S;2487,4283673469386;4,458129019933109;2512,302651020408;2537,425677530612;1199,9869715506795;Abierta;0,1;0
2022-02-24 18:00:00;2526,61;1452;S;2596,6144897959184;4,438340610214094;2622,5806346938775;2648,8064410408165;1317,3042579765886;Abierta;0,1;0
2022-02-24 20:00:00;2650,94;1457;I;2596,6144897959184;4,438137080162126;;2596,6144897959184;1265,1733657472805;Abierta;0,1;0
2022-02-24 22:00:00;2565,79;1462;S;2596,6144897959184;4,437924940565101;2622,5806346938775;2648,8064410408165;1317,4289588712863;Abierta;0,1;0
2022-02-25 01:00:00;2630,93;1467;I;2596,6144897959184;4,437610678788171;;2596,6144897959184;1265,3312861594673;Abierta;0,1;0
2022-02-25 05:00:00;2607,5;1472;I;2596,6144897959184;4,437211008352202;;2596,6144897959184;1265,4511872902576;Abierta;0,1;0
2022-02-25 08:00:00;2609,4;1477;I;2596,6144897959184;4,436908629005891;;2596,6144897959184;1265,5419010941512;Abierta;0,1;0
2022-02-25 09:00:00;2618,75;1480;S;2694,882;4,419554784325868;2721,83082;2749,0491282000003;1423,18269290224;Abierta;0,1;0
2022-02-26 00:00:00;2832,5;1495;I;2784,0506666666665;4,402729870968641;;2784,0506666666665;1463,2317053760744;Abierta;0,1;0
2022-02-26 03:00:00;2792,51;1501;I;2784,0506666666665;4,402542262877771;;2784,0506666666665;1463,2879878033355;Abierta;0,1;0
2022-02-26 05:00:00;2775,1;1507;S;2784,0506666666665;4,402413671142052;2811,8911733333334;2840,0100850666668;1519,285983724051;Abierta;0,1;0
2022-02-26 21:00:00;2824,91;1513;I;2784,0506666666665;4,401377148680274;;2784,0506666666665;1463,6375220625841;Abierta;0,1;0
2022-02-26 23:00:00;2778,72;1514;I;2694,882;4,416845661141875;;2694,882;1369,8283016574378;Abierta;0,1;0
2022-02-27 01:00:00;2681,55;1520;S;2694,882;4,416693382913693;2721,83082;2749,0491282000003;1424,0411133258924;Abierta;0,1;0
2022-02-27 09:00:00;2768,39;1526;I;2694,882;4,416105819836336;;2694,882;1370,0502540490993;Abierta;0,1;0
2022-02-27 19:00:00;2608,86;1534;I;2596,6144897959184;4,432597057628386;;2596,6144897959184;1266,8353725074028;Abierta;0,1;0
2022-02-27 20:00:00;2636,6;1540;I;2596,6144897959184;4,432507109672292;;2596,6144897959184;1266,8623568942307;Abierta;0,1;0
2022-02-27 21:00:00;2603,38;1546;I;2596,6144897959184;4,432411223332036;;2596,6144897959184;1266,8911227963079;Abierta;0,1;0
2022-02-27 22:00:00;2630,26;1552;I;2596,6144897959184;4,432320409295496;;2596,6144897959184;1266,9183670072698;Abierta;0,1;0
2022-02-27 23:00:00;2617,86;1558;I;2596,6144897959184;4,432227478385177;;2596,6144897959184;1266,9462462803654;Abierta;0,1;0
2022-02-28 00:00:00;2606,86;1564;I;2596,6144897959184;4,4321326773572585;;2596,6144897959184;1266,974686588741;Abierta;0,1;0
2022-02-28 02:00:00;2612,24;1570;I;2596,6144897959184;4,431951164560991;;2596,6144897959184;1267,0291404276213;Abierta;0,1;0
2022-02-28 06:00:00;2607,05;1574;S;2694,882;4,4144571231329754;2721,83082;2749,0491282000003;1424,7119912601077;Abierta;0,1;0
2022-02-28 14:00:00;2759,34;1585;S;2784,0506666666665;4,398272924072969;2811,8911733333334;2840,0100850666668;1520,5282078447763;Abierta;0,1;0
2022-02-28 22:00:00;2896,57;1590;I;2873,2193333333335;4,382328686915135;;2873,2193333333335;1558,520727258793;Abierta;0,1;0
2022-03-01 13:00:00;3019,92;1601;I;2962,388;4,366252301889506;;2962,388;1652,5123094331482;Abierta;0,1;0
2022-03-01 15:00:00;2948,02;1609;S;2962,388;4,3661791663539224;2992,01188;3021,9319988;1712,0782488938237;Abierta;0,1;0
2022-03-02 03:00:00;3017,14;1617;I;2962,388;4,365735663064816;;2962,388;1652,6673010805553;Abierta;0,1;0
2022-03-02 06:00:00;2967,89;1625;I;2962,388;4,365636770345123;;2962,388;1652,696968896463;Abierta;0,1;0
2022-03-02 07:00:00;2969,07;1633;I;2962,388;4,365601703690352;;2962,388;1652,7074888928946;Abierta;0,1;0
2022-03-02 08:00:00;2976,97;1641;I;2962,388;4,365567513521474;;2962,388;1652,7177459435577;Abierta;0,1;0
2022-03-02 12:00:00;2985,68;1649;I;2962,388;4,365439828162966;;2962,388;1652,7560515511102;Abierta;0,1;0
2022-03-02 13:00:00;2942,5;1657;S;2962,388;4,365402082079772;2992,01188;3021,9319988;1712,311374176069;Abierta;0,1;0
2022-03-02 14:00:00;3011,51;1665;I;2962,388;4,365371699964429;;2962,388;1652,7764900106713;Abierta;0,1;0
2022-03-02 15:00:00;2950,58;1677;I;2873,2193333333335;4,380856417161747;;2873,2193333333335;1558,9624081848096;Abierta;0,1;0
2022-03-03 06:00:00;2914,79;1685;I;2873,2193333333335;4,380289120582873;;2873,2193333333335;1559,1325971584718;Abierta;0,1;0
2022-03-03 15:00:00;2828,54;1695;I;2784,0506666666665;4,395437124544554;;2784,0506666666665;1465,4195293033006;Abierta;0,1;0
2022-03-04 00:00:00;2734,12;1696;I;2694,882;4,410479845957711;;2694,882;1371,7380462126869;Abierta;0,1;0
2022-03-04 01:00:00;2732,71;1704;I;2694,882;4,410415622810216;;2694,882;1371,7573131569354;Abierta;0,1;0
2022-03-04 14:00:00;2703,78;1712;I;2694,882;4,409578722037295;;2694,882;1372,0083833888118;Abierta;0,1;0
2022-03-04 15:00:00;2669,8;1723;I;2596,6144897959184;4,426585490783691;;2596,6144897959184;1268,638842560811;Abierta;0,1;0
2022-03-04 22:00:00;2612,29;1731;I;2596,6144897959184;4,42603312729046;;2596,6144897959184;1268,8045516087805;Abierta;0,1;0
2022-03-05 00:00:00;2595,44;1739;S;2596,6144897959184;4,425865656759762;2622,5806346938775;2648,8064410408165;1321,0467440128878;Abierta;0,1;0
2022-03-05 08:00:00;2651,75;1747;I;2596,6144897959184;4,425224287121239;;2596,6144897959184;1269,0472036595468;Abierta;0,1;0
2022-03-06 10:00:00;2597,38;1755;I;2596,6144897959184;4,423287722958252;;2596,6144897959184;1269,628172908443;Abierta;0,1;0
2022-03-06 18:00:00;2621,62;1774;I;2596,6144897959184;4,422675858246469;;2596,6144897959184;1269,8117323219776;Abierta;0,1;0
2022-03-06 18:00:00;2621,62;1776;I;2542,0214285714283;4,432102512819344;;2542,0214285714283;1212,390674725625;Abierta;0,1;0
2022-03-06 23:00:00;2548,41;1786;I;2542,0214285714283;4,431699716321776;;2542,0214285714283;1212,5115136748955;Abierta;0,1;0
2022-03-06 23:00:00;2548,41;1790;S;2621,0872413793104;4,418056901676997;2647,2981137931033;2673,7710949310344;1348,3540244279352;Abierta;0,1;0
2022-03-07 00:00:00;2541,17;1796;S;2542,0214285714283;4,431608691216243;2567,4416428571426;2593,116059285714;1263,6334519208413;Abierta;0,1;0
2022-03-07 13:00:00;2619,73;1802;I;2542,0214285714283;4,430431531780568;;2542,0214285714283;1212,8919690372581;Abierta;0,1;0
2022-03-07 18:00:00;2520,32;1805;I;2487,4283673469386;4,439410338550757;;2487,4283673469386;1155,6052657817115;Abierta;0,1;0
2022-03-07 19:00:00;2460,37;1811;S;2487,4283673469386;4,439305703544188;2512,302651020408;2537,425677530612;1205,6339664673555;Abierta;0,1;0
2022-03-08 01:00:00;2521,49;1820;S;2542,0214285714283;4,4293447229246965;2567,4416428571426;2593,116059285714;1264,3126424083052;Abierta;0,1;0
2022-03-08 10:00:00;2596,98;1826;I;2542,0214285714283;4,428575518195914;;2542,0214285714283;1213,4487731126542;Abierta;0,1;0
2022-03-08 15:00:00;2557,52;1832;I;2542,0214285714283;4,428172808896182;;2542,0214285714283;1213,5695859025736;Abierta;0,1;0
2022-03-08 16:00:00;2539,77;1838;S;2542,0214285714283;4,428086749068014;2567,4416428571426;2593,116059285714;1264,6900345653098;Abierta;0,1;0
2022-03-09 03:00:00;2697,91;1846;S;2713,330689655172;4,397929771428244;2740,463996551724;2767,868636517241;1448,4897050887678;Abierta;0,1;0
2022-03-09 08:00:00;2753,68;1853;I;2713,330689655172;4,39766043058717;;2713,330689655172;1394,0325604790212;Abierta;0,1;0
2022-03-09 13:00:00;2726,17;1860;I;2713,330689655172;4,397401164161383;;2713,330689655172;1394,1103404067574;Abierta;0,1;0
2022-03-09 18:00:00;2711,08;1869;I;2621,0872413793104;4,4129115441314815;;2621,0872413793104;1297,213778139866;Abierta;0,1;0
2022-03-10 04:00:00;2603,58;1879;I;2542,0214285714283;4,425821119929844;;2542,0214285714283;1214,2750925924754;Abierta;0,1;0
2022-03-11 02:00:00;2526,71;1885;S;2542,0214285714283;4,424213851112345;2567,4416428571426;2593,116059285714;1265,8519039520106;Abierta;0,1;0
2022-03-11 07:00:00;2609,19;1891;S;2621,0872413793104;4,410373320592405;2647,2981137931033;2673,7710949310344;1350,6590987533132;Abierta;0,1;0
2022-03-11 12:00:00;2654,91;1898;I;2621,0872413793104;4,410044148732414;;2621,0872413793104;1298,0739967595862;Abierta;0,1;0
2022-03-11 13:00:00;2619,22;1908;I;2542,0214285714283;4,423433509990333;;2542,0214285714283;1214,9913755743285;Abierta;0,1;0
2022-03-11 20:00:00;2530,18;1915;S;2542,0214285714283;4,422908833103025;2567,4416428571426;2593,116059285714;1266,2434093548065;Abierta;0,1;0
2022-03-12 01:00:00;2588,48;1922;I;2542,0214285714283;4,4225433571991815;;2542,0214285714283;1215,2584214116737;Abierta;0,1;0
2022-03-13 12:00:00;2540,0;1929;S;2542,0214285714283;4,420096659138808;2567,4416428571426;2593,116059285714;1267,087061544072;Abierta;0,1;0
2022-03-14 04:00:00;2568,99;1936;I;2542,0214285714283;4,418939873422005;;2542,0214285714283;1216,3394665448268;Abierta;0,1;0
2022-03-14 17:00:00;2535,54;1943;S;2542,0214285714283;4,418064768229539;2567,4416428571426;2593,116059285714;1267,6966288168526;Abierta;0,1;0
2022-03-14 23:00:00;2589,15;1950;I;2542,0214285714283;4,417641750286402;;2542,0214285714283;1216,728903485508;Abierta;0,1;0
2022-03-15 01:00:00;2542,74;1957;I;2542,0214285714283;4,417506281302804;;2542,0214285714283;1216,7695441805872;Abierta;0,1;0
2022-03-15 02:00:00;2562,04;1964;I;2542,0214285714283;4,417438285106058;;2542,0214285714283;1216,789943039611;Abierta;0,1;0
2022-03-15 03:00:00;2543,89;1971;I;2542,0214285714283;4,417367807735766;;2542,0214285714283;1216,8110862506987;Abierta;0,1;0
2022-03-15 04:00:00;2545,26;1978;I;2542,0214285714283;4,417297613977352;;2542,0214285714283;1216,8321443782227;Abierta;0,1;0
2022-03-15 05:00:00;2549,32;1985;I;2542,0214285714283;4,417228083655721;;2542,0214285714283;1216,8530034747118;Abierta;0,1;0
2022-03-15 07:00:00;2533,02;1992;S;2542,0214285714283;4,417086184103832;2567,4416428571426;2593,116059285714;1267,9902040545646;Abierta;0,1;0
2022-03-15 16:00:00;2602,16;1996;S;2621,0872413793104;4,403162820128391;2647,2981137931033;2673,7710949310344;1352,822248892517;Abierta;0,1;0
2022-03-16 02:00:00;2689,12;2003;I;2621,0872413793104;4,402602798476894;;2621,0872413793104;1300,3064018362422;Abierta;0,1;0
2022-03-16 03:00:00;2621,54;2010;I;2621,0872413793104;4,402545803336872;;2621,0872413793104;1300,323500378249;Abierta;0,1;0
2022-03-16 04:00:00;2619,92;2017;S;2621,0872413793104;4,402488668555455;2647,2981137931033;2673,7710949310344;1353,0244943643977;Abierta;0,1;0
2022-03-16 08:00:00;2674,65;2022;S;2713,330689655172;4,386773389744557;2740,463996551724;2767,868636517241;1451,8366195938738;Abierta;0,1;0
2022-03-17 12:00:00;2806,24;2042;S;2814,986734693877;4,368530157726926;2843,136602040816;2871,5679680612243;1561,0089207431463;Abierta;0,1;0
2022-03-18 16:00:00;2924,66;2057;I;2924,172857142857;4,3492441976982885;;2924,172857142857;1619,3995978333708;Abierta;0,1;0
2022-03-18 17:00:00;2937,38;2066;I;2924,172857142857;4,34922141212014;;2924,172857142857;1619,4064335068153;Abierta;0,1;0
2022-03-18 18:00:00;2932,67;2075;I;2924,172857142857;4,349198265281533;;2924,172857142857;1619,4133775583975;Abierta;0,1;0
2022-03-19 07:00:00;2923,8;2084;S;2924,172857142857;4,348911751074335;2953,4145857142857;2982,9487315714287;1678,2752062491281;Abierta;0,1;0
2022-03-19 16:00:00;2972,76;2093;I;2924,172857142857;4,348721329972686;;2924,172857142857;1619,5564581510514;Abierta;0,1;0
2022-03-19 22:00:00;2934,12;2102;I;2924,172857142857;4,348592649780185;;2924,172857142857;1619,5950622088017;Abierta;0,1;0
2022-03-20 01:00:00;2928,7;2111;I;2924,172857142857;4,348526116321979;;2924,172857142857;1619,6150222462634;Abierta;0,1;0
2022-03-20 18:00:00;2843,94;2126;S;3087,9520408163266;4,320491114572401;3118,83156122449;3150,019876836735;1853,872542465015;Abierta;0,1;0
2022-03-20 18:00:00;2843,94;2130;S;3415,5104081632653;4,265293261880499;3449,665512244898;3484,1621673673467;2204,574188803197;Abierta;0,1;0
2022-03-20 18:00:00;2843,94;2135;S;3306,324285714286;4,2836925461111335;3339,387528571429;3372,7814038571432;2087,6736400238033;Abierta;0,1;0
2022-03-20 18:00:00;2843,94;2136;S;2924,172857142857;4,348090040918352;2953,4145857142857;2982,9487315714287;1678,521719295923;Abierta;0,1;0
2022-03-22 03:00:00;3006,44;2149;I;2990,0610344827587;4,336148652927338;;2990,0610344827587;1689,2164386045574;Abierta;0,1;0
2022-03-22 06:00:00;2983,31;2154;S;3408,231333333333;4,26550224990141;3442,3136466666665;3476,736783133333;2197,08610816291;Abierta;0,1;0
2022-03-22 06:00:00;2983,31;2161;S;2990,0610344827587;4,33609751424206;3019,9616448275865;3050,161261275862;1749,3320070032444;Abierta;0,1;0
2022-03-25 10:00:00;3145,26;2170;I;3087,9520408163266;4,31831860324663;;3087,9520408163266;1792,4564598423378;Abierta;0,1;0
2022-03-25 17:00:00;3103,65;2176;I;3087,9520408163266;4,318255488341899;;3087,9520408163266;1792,475394313757;Abierta;0,1;0
2022-03-25 19:00:00;3114,55;2182;I;3087,9520408163266;4,318234461521226;;3087,9520408163266;1792,481702359959;Abierta;0,1;0
2022-03-26 01:00:00;3107,85;2193;S;3197,138163265306;4,299585920855971;3229,109544897959;3261,400640346939;1971,5248640901475;Abierta;0,1;0
2022-03-29 12:00:00;3463,9;2212;I;3408,231333333333;4,262852999050074;;3408,231333333333;2129,375433618311;Abierta;0,1;0
2022-03-29 15:00:00;3402,09;2223;I;3306,324285714286;4,280375023632329;;3306,324285714286;2022,2117786245872;Abierta;0,1;0
2022-03-31 16:00:00;3267,36;2231;S;3306,324285714286;4,280366634947539;3339,387528571429;3372,7814038571432;2088,671413372882;Abierta;0,1;0
2022-04-01 14:00:00;3422,25;2238;I;3408,231333333333;4,2625621997382;;3408,231333333333;2129,4626734118733;Abierta;0,1;0
2022-04-01 17:00:00;3467,28;2250;I;3319,0626666666667;4,278043964657709;;3319,0626666666667;2035,6494772693543;Abierta;0,1;0
2022-04-03 18:00:00;3508,95;2257;I;3470,103469387755;4,2518209588470555;;3470,103469387755;2194,5571817336386;Abierta;0,1;0
2022-04-03 18:00:00;3508,95;2263;I;2978,765918367347;4,337693920868088;;2978,765918367347;1677,4577421069205;Abierta;0,1;0
2022-04-04 00:00:00;3473,01;2275;I;3174,5479310344826;4,303525729477048;;3174,5479310344826;1883,4902121913683;Abierta;0,1;0
2022-04-04 01:00:00;3484,34;2283;I;3408,231333333333;4,262653469067752;;3408,231333333333;2129,4352926130077;Abierta;0,1;0
2022-04-04 01:00:00;3484,34;2291;I;3319,0626666666667;4,278252229750663;;3319,0626666666667;2035,586997741468;Abierta;0,1;0
2022-04-04 18:00:00;3460,02;2295;I;3408,231333333333;4,26267661025829;;3408,231333333333;2129,4283502558465;Abierta;0,1;0
2022-04-06 00:00:00;3326,27;2315;I;3319,0626666666667;4,278427332064618;;3319,0626666666667;2035,5344670472814;Abierta;0,1;0
2022-04-06 10:00:00;3326,64;2323;I;3319,0626666666667;4,278404033835653;;3319,0626666666667;2035,541456515971;Abierta;0,1;0
2022-04-06 11:00:00;3304,64;2326;I;3251,7312244897957;4,290267230268419;;3251,7312244897957;1964,6510554092702;Abierta;0,1;0
2022-04-06 18:00:00;3237,45;2344;I;3174,5479310344826;4,30384057505824;;3174,5479310344826;1883,3957585170108;Abierta;0,1;0
2022-04-06 23:00:00;3168,96;2352;S;3174,5479310344826;4,303808350353463;3206,2934103448274;3238,3563444482756;1947,213839342237;Abierta;0,1;0
2022-04-07 11:00:00;3250,8;2360;I;3174,5479310344826;4,303730800375115;;3174,5479310344826;1883,428690921948;Abierta;0,1;0
2022-04-07 15:00:00;3197,46;2368;I;3174,5479310344826;4,303705558769758;;3174,5479310344826;1883,4362634035554;Abierta;0,1;0
2022-04-08 23:00:00;3190,01;2376;I;3174,5479310344826;4,30356629016215;;3174,5479310344826;1883,4780439858378;Abierta;0,1;0
2022-04-11 02:00:00;3163,87;2379;I;3082,304482758621;4,31978018843477;;3082,304482758621;1786,37042622819;Abierta;0,1;0
2022-04-11 09:00:00;3084,81;2387;I;3082,304482758621;4,319731642073774;;3082,304482758621;1786,384990136489;Abierta;0,1;0
2022-04-11 16:00:00;3020,79;2406;I;2978,765918367347;4,3381365752658105;;2978,765918367347;1677,3249457876036;Abierta;0,1;0
2022-04-11 20:00:00;2992,64;2417;I;2978,765918367347;4,338079789228581;;2978,765918367347;1677,3419815987727;Abierta;0,1;0
2022-04-11 21:00:00;2965,04;2424;S;2978,765918367347;4,338062269680924;3008,55357755102;3038,6391133265306;1737,2204324222535;Abierta;0,1;0
2022-04-12 11:00:00;3040,48;2431;I;2978,765918367347;4,33785271580855;;2978,765918367347;1677,4101036247819;Abierta;0,1;0
2022-04-12 19:00:00;2971,74;2438;S;2978,765918367347;4,337748878288323;3008,55357755102;3038,6391133265306;1737,3144498400336;Abierta;0,1;0
2022-04-13 00:00:00;3026,81;2444;I;3022,7925806451613;4,329792640033727;;3022,7925806451613;1723,8547886350432;Abierta;0,1;0
2022-04-13 01:00:00;3030,37;2453;I;3022,7925806451613;4,329779079806149;;3022,7925806451613;1723,8588567033166;Abierta;0,1;0
2022-04-13 02:00:00;3045,74;2457;I;3022,7925806451613;4,329766485593804;;3022,7925806451613;1723,8626349670203;Abierta;0,1;0
2022-04-13 11:00:00;3013,69;2459;S;3022,7925806451613;4,329654014992967;3053,020506451613;3083,550711516129;1784,654507018239;Abierta;0,1;0
2022-04-13 13:00:00;3080,49;2461;I;3022,7925806451613;4,329628632712504;;3022,7925806451613;1723,9039908314103;Abierta;0,1;0
2022-04-14 15:00:00;3015,27;2463;S;3022,7925806451613;4,329382054178488;3053,020506451613;3083,550711516129;1784,7360952625825;Abierta;0,1;0
2022-04-16 22:00:00;3061,65;2465;I;3022,7925806451613;4,328656557019821;;3022,7925806451613;1724,1956135392152;Abierta;0,1;0
2022-04-17 18:00:00;3030,58;2478;I;2978,765918367347;4,336377655907023;;2978,765918367347;1677,85262159524;Abierta;0,1;0
